,<-- Navigate by typing to search,,,,,,,,,,,,,,,,,,,,,,
Branch,Type,Region,Sector,Service,Technology,Parameter,Context,Sub_Context,Target,Source,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,Comments
CIMS.CAN.QC.Natural Gas Extraction,Sector,QC,Natural Gas Extraction,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Mining,Sector,QC,Mining,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Petroleum Refining,Sector,QC,Petroleum Refining,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Industrial Minerals,Sector,QC,Industrial Minerals,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Iron and Steel,Sector,QC,Iron and Steel,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Chemical Products,Sector,QC,Chemical Products,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Pulp and Paper,Sector,QC,Pulp and Paper,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Light Industrial.Manufacturing.Food Tobacco and Beverage,Sector,QC,Food Tobacco and Beverage,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
CIMS.CAN.QC.Light Industrial.Manufacturing.Transportation Equipment,Sector,QC,Transportation Equipment,,,Tax,CO2,Combustion,,Govt of Canada,$/tCO2e,0,0,0,0,3,6.834164333,10.03213497,8.26390068,6.775892127,5.557940836,4.578906175,
